date,"Rainfall, mm.",S.3,S.4B,S.42,S.14,"Inflow, cms"
21/01/22,16.2,0.04,0,0,1.14,56.69
22/01/22,11.9,0,0,0,1.32,82.33
23/01/22,0.0,0.08,0,0,1.84,50.21
24/01/22,0.0,0.68,0,0,1.68,34.41
25/01/22,0.0,1.16,0,0,1.38,34.10
26/01/22,0.0,0.56,0,0,1.26,18.31
27/01/22,0.0,0.28,0,0,1.23,34.09
28/01/22,0.0,0,0,0,1.11,0.00
29/01/22,0.0,0,0,0,1.08,16.60
30/01/22,0.0,0,0,0,1.05,7.41
31/01/22,0.0,0,0,0,0.99,7.20
01/02/22,0.0,0,0,0,0.96,7.62
02/02/22,0.0,0,0,0,0.99,8.44
03/02/22,6.9,0,0,0,1.11,24.24
04/02/22,0.0,0,0,0,1.88,0.00
05/02/22,0.0,0,0,0,1.62,0.00
06/02/22,0.0,0,0,0,1.29,0.00
07/02/22,0.0,0.36,0,0,1.2,73.04
08/02/22,0.0,0.04,0,0,1.11,0.00
09/02/22,0.5,0,0,0,1.05,41.24
10/02/22,0.0,0,0,0,1.05,9.26
11/02/22,0.2,0,0,0,1.05,13.81
12/02/22,2.2,0,0,0,1.05,3.16
13/02/22,2.2,0,0,0,1.17,3.16
14/02/22,0.6,0,0,0,1.35,3.82
15/02/22,1.5,0,0,0,1.44,3.68
16/02/22,2.3,0.16,0,0,1.38,3.07
17/02/22,0.0,1,0,0,1.32,19.25
18/02/22,3.4,1.64,0,0,1.26,3.66
19/02/22,2.6,1.88,0,0,1.35,8.89
20/02/22,3.6,1.36,0,0,1.41,0.00
21/02/22,0.0,1.36,0,0,1.26,0.00
22/02/22,0.0,2.16,0,0,1.11,0.00
23/02/22,0.0,1.24,0,0,1.05,0.00
24/02/22,0.0,1,0,0,4.46,0.00
25/02/22,0.0,0.84,0,0,3.36,0.00
26/02/22,0.0,0.72,0,0,1.88,0.00
27/02/22,0.0,0.88,0,0,1.41,9.25
28/02/22,0.0,1.72,0,0,0.99,4.49
01/03/22,0.0,2.44,0,0,0.66,0.00
02/03/22,0.0,3.08,0,0,1.02,9.68
03/03/22,0.0,3.36,0,0,0.99,9.57
04/03/22,0.0,2.32,0,0,0.63,0.00
05/03/22,0.0,1,0,0,0.6,0.00
06/03/22,4.3,0.76,0,0,0.6,0.00
07/03/22,32.2,0.72,0,0,0.72,16.12
08/03/22,0.0,0.76,0,0,5.13,16.06
09/03/22,0.0,1.28,0,0,5.51,32.01
10/03/22,0.0,5.01,0,0,2.03,22.65
11/03/22,0.4,2.88,0,0,0.9,0.00
12/03/22,0.0,1.84,0,0,0.42,0.00
13/03/22,0.0,1.64,0,0,0.42,0.00
14/03/22,0.1,1.6,0,0,0.45,0.00
15/03/22,0.0,2.04,0,0,0.69,0.00
16/03/22,0.0,1.8,0,0,0.42,0.00
17/03/22,0.5,1.84,0,0,0.39,0.00
18/03/22,34.5,1.92,0,0,0.39,15.68
19/03/22,0.0,2.36,0,0,16.83,15.63
20/03/22,3.1,2.32,0,0,4.88,25.43
21/03/22,6.9,2.08,0,0,2.48,41.33
22/03/22,3.2,1.72,0,0,2.9,12.49
23/03/22,2.9,2,0,0,3.43,5.79
24/03/22,1.8,2.32,0,0,3.21,18.58
25/03/22,0.0,2.12,0,0.64,13.45,5.93
26/03/22,0.0,2.48,0,1.16,3.74,18.66
27/03/22,0.0,2.36,0,1.4,2.71,0.00
28/03/22,1.7,2.04,0,1.64,1.65,0.00
29/03/22,41.5,2,0,1.34,1.47,20.06
30/03/22,1.2,3,0,3.35,18.18,3.34
31/03/22,0.0,10.7,0,5.45,9.23,67.57
01/04/22,0.0,4.66,0,5.36,4.12,41.90
02/04/22,2.0,2.1,0,4.28,2.58,26.40
03/04/22,0.6,1.95,0,3.8,0.29,13.41
04/04/22,0.0,1.6,0,3.44,0.27,0.53
05/04/22,0.0,1.45,0,3.2,0.48,0.61
06/04/22,0.0,1.5,0,2.96,0.5,26.20
07/04/22,0.0,1.35,0,2.84,0.29,11.04
08/04/22,0.0,1.07,0,2.72,0.25,13.28
09/04/22,0.0,0.86,0,2.6,0.23,26.12
10/04/22,0.0,0.82,0,2.48,0.23,13.31
11/04/22,0.0,0.75,0,2.36,0.23,0.44
12/04/22,0.6,1.03,0,2.24,0.62,2.60
13/04/22,0.0,0.89,0,2.24,0.73,9.77
14/04/22,0.0,0.79,0,2.12,0.54,0.29
15/04/22,0.0,0.75,0,2.12,0.52,1.78
16/04/22,0.0,0.75,0,2,0.5,1.72
17/04/22,1.1,0.75,0,1.8,0.6,0.00
18/04/22,29.0,0.75,0,1.6,1.01,14.40
19/04/22,0.0,0.75,0,1.6,2.19,65.56
20/04/22,1.1,9.23,0,1.4,1.83,27.91
21/04/22,10.2,3.24,0,1.3,1.3,14.92
22/04/22,0.0,2,0,1.3,1.71,14.91
23/04/22,0.0,1.55,0,1.2,1.6,0.00
24/04/22,0.0,1.55,0,1.1,1.54,1.94
25/04/22,0.0,1.5,0,1,1.18,0.00
26/04/22,0.0,1.2,0,0.9,0.67,0.00
27/04/22,0.0,1.07,0,0.7,0.48,0.00
28/04/22,10.9,1.07,0,0.4,0.46,0.00
29/04/22,0.1,0.96,0,0,7.72,17.38
30/04/22,10.2,0.93,0,0,5.98,4.46
01/05/22,3.7,1.15,0,0,1.42,4.55
02/05/22,0.0,1.25,0,0,2.66,3.54
03/05/22,0.0,1.07,0,0,2.19,0.00
04/05/22,0.0,1.25,0,0,1.27,0.00
05/05/22,1.1,1.07,0,0,0.71,0.00
06/05/22,0.8,0.93,0,0,0.46,0.00
07/05/22,0.3,0.89,0,0,0.33,0.00
08/05/22,5.0,0.93,0,0,0.27,0.00
09/05/22,16.7,1.03,0,0,0.25,0.00
10/05/22,4.3,2.34,0,0,2.81,92.33
11/05/22,0.0,3.06,0,3.92,10.56,44.70
12/05/22,2.3,1.5,0,3.92,7.9,13.09
13/05/22,14.3,1.15,0,3.44,4.27,13.18
14/05/22,3.2,2.7,0,3.2,0.23,19.36
15/05/22,0.0,3,0,2.84,0.46,3.66
16/05/22,10.0,2.64,1.85,2.72,1.36,16.79
17/05/22,17.0,1.95,1.85,2.72,9.45,35.28
18/05/22,18.9,2.28,2.88,2.96,25.08,34.71
19/05/22,4.0,2.05,2.88,2.96,51.89,34.71
20/05/22,2.8,3.24,3.44,3.92,38.11,177.99
21/05/22,8.5,3,3.6,5.6,10.34,63.77
22/05/22,0.0,5.57,4.82,5.24,7.31,34.53
23/05/22,2.4,5.38,4.82,4.52,3.62,34.56
24/05/22,0.0,2.52,4.82,3.8,0.44,34.53
25/05/22,0.0,2.76,4.82,3.32,0.33,0.00
26/05/22,0.0,1.45,4.82,2.84,0.29,8.78
27/05/22,1.4,1.1,4.41,2.6,0.29,7.53
28/05/22,0.0,0.86,4.28,2.24,0.42,0.00
29/05/22,0.1,0.79,4.28,1.8,0.75,0.00
30/05/22,3.5,0.61,4.28,1.4,0.98,21.57
31/05/22,6.0,0.58,4.28,1,1.39,0.00
01/06/22,0.0,0.79,4.14,0.2,1.69,0.00
02/06/22,0.0,2.52,4.01,0,1.24,16.86
03/06/22,0.8,1.65,4.01,0,1.01,3.50
04/06/22,21.8,1.1,3.87,0,0.92,21.30
05/06/22,1.3,0.79,3.87,0,0.62,54.16
06/06/22,0.0,0.75,0.88,0,0.42,0.64
07/06/22,0.0,0.72,0,0,0.37,18.38
08/06/22,0.0,0.61,0,0,0.27,0.61
09/06/22,0.0,0.61,0,0,0.17,0.53
10/06/22,1.7,0.54,0,0,0.08,9.51
11/06/22,0.0,0.51,0,0,0,0.51
12/06/22,4.9,0.68,0,0,0,0.64
13/06/22,0.0,0.93,0,0,0,7.05
14/06/22,0.0,4.26,0,0,0,0.00
15/06/22,0.8,1.25,0,0,0,0.42
16/06/22,3.5,0.72,0,0,1.04,9.25
17/06/22,9.1,0.96,0,0,2.42,0.00
18/06/22,0.0,2.4,0,0,12.08,62.67
19/06/22,0.0,1.03,0,0,0.31,0.28
20/06/22,0.0,0.72,0,0,0.17,18.03
21/06/22,3.0,0.54,0,0,0.15,0.00
22/06/22,4.9,0.47,0,0,0.14,17.45
23/06/22,0.1,0.44,0,0,0.12,2.80
24/06/22,13.8,0.4,0,0,0.1,0.00
25/06/22,10.3,0.47,0,0,0.1,2.86
26/06/22,0.4,1.4,0,9.81,0.1,3.58
27/06/22,0.0,0.75,0,7.88,0.1,2.77
28/06/22,6.1,0.51,0,6.44,1.83,0.00
29/06/22,0.0,0.93,0,7.07,1.18,29.38
30/06/22,7.8,2.58,0,5.84,2.93,20.43
01/07/22,0.4,0.86,0,4.4,1.33,13.82
02/07/22,2.9,0.54,0,3.8,0.1,17.44
03/07/22,2.9,0.44,0,3.32,0.1,17.27
04/07/22,1.0,0.44,0,3.08,0.1,0.65
05/07/22,0.0,0.44,0,2.72,0.08,2.21
06/07/22,0.0,0.4,0,2.48,0.08,2.29
07/07/22,1.6,0.38,0.48,2.36,0.08,2.22
08/07/22,21.2,0.38,1.95,2.48,0.08,11.05
09/07/22,36.5,4.74,5.49,5.24,0.69,23.52
10/07/22,15.4,24.62,18.88,12.14,14.12,26.00
11/07/22,12.1,29.75,50.6,14.12,54.57,43.88
12/07/22,8.7,36.47,65.38,16.81,34.4,106.84
13/07/22,14.0,49.1,73.08,17.63,28.36,97.45
14/07/22,5.4,79.88,92.83,78.56,26.07,80.20
15/07/22,0.0,99.68,98.8,122.32,21.84,68.73
16/07/22,0.0,57.08,102.4,138.46,18.51,82.41
17/07/22,0.0,25.46,102,143.02,1.86,115.53
18/07/22,0.0,12.34,88.49,143.02,0.14,130.74
19/07/22,24.0,10.7,52.7,144.16,1.83,104.49
20/07/22,14.7,9.44,31.43,148.34,9.82,167.07
21/07/22,29.7,42.77,48.28,152.9,38.3,149.22
22/07/22,4.8,54.32,76.42,156.02,47.4,203.33
23/07/22,2.0,53.4,98.8,156.02,16.67,204.70
24/07/22,4.2,54.55,97.6,151.76,5.27,134.21
25/07/22,0.0,35.79,91.65,156.8,0,215.07
26/07/22,0.0,25.04,73.74,157.97,2.81,154.33
27/07/22,3.0,15.07,43.34,154.46,5.27,180.44
28/07/22,0.5,12.23,30.28,151.38,10.56,181.26
29/07/22,4.7,7.66,22.81,149.1,17.26,181.94
30/07/22,4.9,7.28,14.74,144.16,8.79,178.82
31/07/22,35.3,17.58,12.76,125.45,5.27,157.59
01/08/22,16.7,20.85,19.6,92,19.29,209.99
02/08/22,7.5,16.02,21.55,69.06,26.78,238.81
03/08/22,5.7,27.14,20.92,85.92,35.37,174.44
04/08/22,2.0,12.56,25.96,110,15.69,148.83
05/08/22,0.7,18.2,16.18,102.56,13.53,110.53
06/08/22,1.1,22.54,22.18,100,11.19,136.17
07/08/22,17.6,19.83,23.23,88.8,11.51,136.12
08/08/22,16.6,46.9,30.28,74.55,24.94,123.60
09/08/22,1.5,110.55,69.83,113.06,19.06,174.72
10/08/22,19.2,99.12,98.8,170.9,4.67,127.34
11/08/22,2.0,68.71,108.94,203.55,78.37,145.50
12/08/22,1.2,45.9,113.16,208.71,29.28,247.41
13/08/22,0.2,36.98,109.76,203.98,10.04,331.81
14/08/22,0.0,24.48,96.4,195.81,6.91,267.99
15/08/22,42.6,15.42,67.55,185.33,5.58,254.80
16/08/22,4.3,20.85,44.12,189.48,31.59,269.02
17/08/22,1.8,16.38,41.26,213.52,24.8,380.94
18/08/22,0.0,19.83,39.7,222.52,11.35,310.57
19/08/22,0.5,20.98,46.46,214.84,7.9,357.41
20/08/22,0.7,11.9,48.02,200.11,10.26,332.16
21/08/22,9.0,42.18,43.6,180.1,18.84,324.40
22/08/22,0.0,114.72,68.85,162.65,21.84,275.81
23/08/22,0.0,69.34,96.4,152.52,19.95,268.16
24/08/22,0.6,40.72,106.48,146.44,7.25,224.72
25/08/22,7.5,39.36,105.66,143.4,17.07,224.63
26/08/22,3.3,51.56,88.88,149.1,6.5,224.38
27/08/22,3.8,63.2,96.8,152.9,6.91,191.16
28/08/22,3.8,56.39,109.76,157.19,3.32,123.84
29/08/22,5.3,37.83,110.17,168.9,7.08,182.41
30/08/22,0.2,33,92.83,184.5,6.91,188.36
31/08/22,0.6,30.8,71.78,193.66,9.82,206.08
01/09/22,0.0,24.34,59,194.95,6.21,231.78
02/09/22,5.0,33.64,49.1,195.38,6.44,253.66
03/09/22,3.4,24.9,46.46,200.54,32.2,263.67
04/09/22,10.2,18.95,40.22,206.56,11.02,291.12
05/09/22,1.4,19.58,37.91,213.96,14.51,311.68
06/09/22,0.2,34.44,39.96,212.64,9.53,263.63
07/09/22,6.3,25.18,63.24,209.14,10.04,277.72
08/09/22,12.0,16.98,57.5,201.83,17.16,318.08
09/09/22,29.0,14.61,50.6,206.99,43.81,330.06
10/09/22,17.7,18.7,48.02,221.13,24.38,370.01
11/09/22,0.8,58.26,59.3,237.4,17.46,375.64
12/09/22,9.1,55.47,92.44,249,23.53,400.96
13/09/22,0.0,49.3,108.94,246.04,19.95,504.27
14/09/22,1.2,40.55,116.24,231.36,18.51,452.93
15/09/22,1.3,27.56,116.24,216.16,23.53,426.69
16/09/22,0.0,22.94,109.35,203.55,10.19,426.62
17/09/22,2.9,19.2,96,192.39,6.5,375.16
18/09/22,25.3,21.11,76.75,184.5,5.92,324.09
19/09/22,8.0,28.55,71.13,195.38,9.82,268.41
20/09/22,3.6,20.85,69.83,212.64,6.56,257.72
21/09/22,2.0,20.46,58.7,213.52,4.97,269.55
22/09/22,8.2,18.7,52.4,208.71,8.72,276.27
23/09/22,3.7,23.64,46.72,204.84,11.59,287.77
24/09/22,23.5,24.9,53,210,41.42,313.53
25/09/22,9.9,29.6,73.4,235.08,34.79,360.76
26/09/22,34.8,87.85,114.04,269.41,79.28,371.41
27/09/22,0.0,105.69,145.2,301.47,190.65,513.78
28/09/22,29.3,90.58,155.7,312.12,87.98,617.79
29/09/22,67.1,57.54,159.73,329.88,132.11,682.79
30/09/22,2.3,52.17,167.08,390.6,290.95,1074.65
01/10/22,0.5,82.92,176.06,495.86,322.42,1036.13
02/10/22,0.2,113.33,182.95,433.1,155.63,1046.99
03/10/22,4.6,116.81,187.72,415.9,58.73,1370.10
04/10/22,0.4,111.94,187.19,395.2,48.08,1768.45
05/10/22,0.4,97.44,188.78,371.75,38.3,1525.25
06/10/22,0.1,71.01,190.9,350.52,32.2,1231.19
07/10/22,2.9,51.56,191.98,333.11,31.13,1128.04
08/10/22,3.7,43.16,193.06,320.19,45.16,1017.18
09/10/22,5.3,44.91,191.44,309.21,20.95,925.09
10/10/22,1.3,38.68,187.72,301.47,10.26,869.49
11/10/22,0.0,39.02,177.12,293.73,47.63,850.08
12/10/22,0.0,26.44,144.2,288.57,15.59,672.93
13/10/22,0.0,21.76,95.2,284.7,9.38,709.61
14/10/22,0.0,20.46,65.68,281.48,7.37,570.94
15/10/22,2.1,18.2,48.8,279.87,6.62,574.18
16/10/22,0.1,17.7,40.48,279.07,5.87,490.42
17/10/22,0.0,16.86,36.93,278.26,6.39,442.51
18/10/22,0.0,14.5,32.81,275.85,5.17,455.93
19/10/22,0.0,13.23,28.27,270.21,4.52,412.38
20/10/22,0.0,12.23,25.12,259.32,3.62,391.34
21/10/22,0.0,11.46,21.76,228.57,2.93,393.72
22/10/22,0.0,10.7,19.42,176.1,2.5,370.19
23/10/22,0.0,10.17,16.18,130,3.4,348.50
24/10/22,0.0,9.65,14.02,92.96,3.09,250.75
25/10/22,0.0,9.02,11.86,67.54,2.74,168.32
26/10/22,0.0,8.91,10.96,54.5,2.11,91.99
27/10/22,0.0,9.54,10.6,45.76,2.34,61.08
28/10/22,0.0,8.61,10.06,38.51,2.26,75.49
29/10/22,0.0,9.23,10.6,33.87,2.11,32.13
30/10/22,0.0,7.37,10.78,29.37,1.89,38.52
31/10/22,0.0,7.94,9.53,25.94,1.77,54.06
01/11/22,0.0,6.71,11.5,24.73,1.66,37.04
02/11/22,0.0,7.37,9.7,21.68,1.54,37.58
03/11/22,0.0,6.04,9.02,19.68,1.66,37.62
04/11/22,0.0,5.95,8.17,18.45,1.63,38.01
05/11/22,0.0,5.47,7.49,16.21,1.07,37.97
06/11/22,0.0,5.57,6.98,13.55,0.92,37.93
07/11/22,0.0,5.76,6.98,11.67,0.86,37.89
08/11/22,0.0,5.66,6.98,10.12,1.24,37.85
09/11/22,0.0,5.19,6.3,9.23,1.83,18.78
10/11/22,0.0,4.9,5.49,8.56,1.77,17.87
11/11/22,0.0,4.74,5.09,7.75,1.39,21.70
12/11/22,0.0,4.66,5.09,7.07,1.27,16.63
13/11/22,1.5,4.42,4.95,6.68,1.12,16.63
14/11/22,3.3,4.18,4.68,5,1.12,0.00
15/11/22,3.1,4.1,4.55,5.36,2.93,12.42
16/11/22,0.0,4.02,4.41,5,4.02,31.82
17/11/22,0.8,3.86,4.41,4.76,2.54,11.56
18/11/22,1.0,3.86,4.41,5.24,2.26,11.56
19/11/22,1.2,3.78,4.41,5.48,2.3,11.56
20/11/22,0.0,4.26,4.41,5.12,2.26,11.56
21/11/22,0.0,3.7,4.41,4.64,2.03,11.56
22/11/22,0.0,3.38,4.28,4.28,1.83,11.56
23/11/22,1.4,3.12,4.28,4.16,1.71,11.56
24/11/22,12.6,3.12,4.28,4.4,1.83,11.56
25/11/22,3.4,4.26,6.17,5.48,2.85,11.56
26/11/22,3.6,5.85,9.7,7.34,3.57,11.56
27/11/22,9.8,4.5,10.96,8.42,6.73,11.56
28/11/22,0.3,12.34,10.06,10.28,6.73,11.56
29/11/22,0.0,6.61,15.1,14.5,4.82,30.56
30/11/22,11.6,4.18,10.06,18.25,4.82,41.11
01/12/22,0.0,4.18,2.8,17.84,5.92,64.77
02/12/22,0.0,3.54,2.8,20.09,6.85,46.05
03/12/22,0.0,3.18,2.8,15.64,4.17,46.08
04/12/22,0.0,3,2.8,11.52,4.37,36.31
05/12/22,0.0,2.76,2.8,9.5,4.42,37.15
06/12/22,0.0,2.64,2.8,8.29,1.63,37.15
07/12/22,0.0,2.52,2.8,7.21,0.52,18.14
08/12/22,0.0,2.22,2.8,6.2,1.21,29.69
09/12/22,0.0,2.05,2.8,5.36,1.92,37.87
10/12/22,0.0,2.05,2.8,4.64,1.77,37.82
11/12/22,0.0,1.8,2.32,4.16,1.71,18.87
12/12/22,0.0,1.9,1.45,3.8,1.74,16.25
13/12/22,0.0,1.8,1.2,3.56,1.66,0.00
14/12/22,0.0,1.75,1.2,3.44,1.6,16.25
15/12/22,0.0,1.7,1.05,3.08,1.51,36.46
16/12/22,0.0,1.6,1.05,2.72,1.51,36.48
17/12/22,0.0,1.6,0.93,2.72,1.54,36.48
18/12/22,0.0,1.55,0.78,2.72,1.42,36.44
19/12/22,0.0,1.55,0.78,2.24,1.36,0.00
20/12/22,0.0,1.5,0.78,1.9,1.33,0.00
21/12/22,0.0,1.4,0.73,1.9,1.36,0.00
22/12/22,0.0,1.45,0.73,1.5,1.39,0.00
23/12/22,0.0,1.6,0.73,1.1,1.36,0.00
24/12/22,0.0,1.95,0.73,1,1.39,0.00
25/12/22,0.0,1.03,0.73,1,1.33,0.00
26/12/22,0.0,1,0.73,0.9,1.27,0.00
27/12/22,0.0,1,0.7,0.8,1.24,10.41
28/12/22,0.0,1,0.7,0.6,1.27,10.56
29/12/22,0.0,0.93,0.7,0,1.24,30.88
30/12/22,0.0,0.93,0.63,0,1.18,30.75
31/12/22,0.0,0.93,0.55,0,1.15,30.47
01/01/23,0.0,0.89,0.5,0,1.12,30.54
02/01/23,0.0,0.68,0.5,0,1.12,10.47
03/01/23,0.0,0.61,0.5,0,1.12,10.50
04/01/23,0.0,0.58,0.5,0,1.1,10.22
05/01/23,0.0,0.61,0.5,0,1.04,6.22
06/01/23,0.0,0.58,0.5,0,1.01,6.06
07/01/23,0.0,0.54,0.5,0,0.98,0.00
08/01/23,0.0,0.79,0.5,0,0.98,0.00
09/01/23,0.0,0.82,0.5,0,0.95,0.00
10/01/23,0.0,0.82,0.5,0,0.92,0.00
11/01/23,0.0,0.93,0.4,0,0.89,0.00
12/01/23,0.0,0.96,0.38,0,0.86,0.00
13/01/23,0.0,0.93,0.38,0,0.95,0.00
14/01/23,0.0,0.82,0.38,0,1.01,28.81
15/01/23,0.0,0.68,0.38,0,0.95,28.63
16/01/23,0.0,0.96,0.38,0,0.89,38.72
17/01/23,0.0,0.68,0.38,0,0.83,22.49
18/01/23,0.0,0.79,0.38,0,0.8,22.23
19/01/23,0.0,0.93,0.38,0,0.77,6.40
20/01/23,0.0,0.79,0.38,0,0.75,0.00
21/01/23,0.0,0.68,0.38,0,0.75,0.00
22/01/23,0.0,0.65,0.38,0,0.73,0.00
23/01/23,0.0,0.65,0.38,0,0.73,8.11
24/01/23,0.0,0.68,0.38,0,0.73,8.07
25/01/23,0.0,0.65,0.38,0,0.69,8.03
26/01/23,0.0,0.47,0.38,0,0.67,4.55
27/01/23,0.0,0.4,0.38,0,0.69,28.13
28/01/23,0.0,0.38,0.38,0,0.69,28.13
29/01/23,0.0,0.51,0.38,0,0.64,27.94
30/01/23,0.0,0.47,0.38,0,0.6,28.03
31/01/23,0.0,0.36,0.33,0,0.62,12.08
01/02/23,0.0,0.36,0.3,0,0.62,11.93
02/02/23,0.0,0.47,0.3,0,0.5,0.00
03/02/23,0.0,0.44,0.18,0,0.48,28.70
04/02/23,2.4,0.47,0.03,0,0.5,8.87
05/02/23,0.0,0.47,0,0,0.6,13.17
06/02/23,0.0,0.61,0,0,0.73,28.96
07/02/23,0.0,0.72,0,0,0.8,0.00
08/02/23,0.0,0.65,0,0,0.92,12.93
09/02/23,0.0,0.61,0,0,0.83,0.00
10/02/23,0.0,0.54,0,0,0.71,12.60
11/02/23,0.0,0.61,0,0,0.67,8.77
12/02/23,0.0,0.72,0,0,0.67,0.00
13/02/23,0.0,0.65,0,0,0.66,8.85
14/02/23,0.0,0.54,0,0,0.64,0.00
15/02/23,0.6,0.54,0,0,0.6,12.62
16/02/23,3.4,0.61,0,0,0.58,6.83
17/02/23,0.0,0.61,0,0,0.54,6.77
18/02/23,0.0,0.79,0,0,0.48,6.72
19/02/23,0.0,1.15,0,0,0.44,6.32
20/02/23,0.0,1.1,0,0,0.44,28.34
21/02/23,0.0,1.1,0,0,0.44,8.63
22/02/23,0.0,1.2,0,0,2.34,8.47
23/02/23,0.0,1.15,0,0,4.02,0.00
24/02/23,0.0,1.07,0,0,2.77,0.00
25/02/23,0.0,0.96,0,0,2.54,0.00
26/02/23,0.0,0.82,0,0,2.54,0.00
27/02/23,0.0,0.65,0,0,1.89,0.00
28/02/23,0.0,0.58,0,0,1.45,2.51
01/03/23,0.0,0.4,0,0,1.69,2.45
02/03/23,0.0,0.32,0,0,1.36,0.00
03/03/23,0.0,0.28,0,0,0.89,0.00
04/03/23,0.0,0.26,0,0,0.75,5.02
05/03/23,0.0,0.24,0,0,1.04,17.65
06/03/23,0.0,0.24,0,0,1.01,14.94
07/03/23,0.0,0.22,0,0,0.75,5.66
08/03/23,0.0,0.22,0,0,0.67,0.00
09/03/23,0.0,0.22,0,0,0.56,0.00
10/03/23,0.0,0.22,0,0,0.52,5.46
11/03/23,0.0,0.22,0,0,0.5,5.41
12/03/23,0.0,0.22,0,0,0.48,5.50
13/03/23,0.0,0.2,0,0,0.44,5.44
14/03/23,0.0,0.2,0,0,0.4,18.23
15/03/23,0.0,0.18,0,0,0.39,0.00
16/03/23,0.0,0.18,0,0,0.39,5.36
17/03/23,0.0,0.18,0,0,0.39,5.34
18/03/23,0.0,0.16,0,0,0.37,5.25
19/03/23,0.0,0.16,0,0,0.37,5.19
20/03/23,0.0,0.18,0,0,0.35,0.00
21/03/23,0.0,0.26,0,0,0.35,0.00
22/03/23,0.0,0.22,0,0,0.37,0.00
23/03/23,0.0,0.18,0,0,0.35,0.00
24/03/23,0.0,0.16,0,0,0.35,4.93
25/03/23,0.0,0.16,0,0,0.33,4.86
26/03/23,0.0,0.16,0,0,0.35,0.00
27/03/23,0.0,0.14,0,0,0.35,4.90
28/03/23,0.0,0.14,0,0,0.35,0.00
29/03/23,0.0,0.14,0,0,0.35,4.72
30/03/23,0.0,0.14,0,0,0.39,4.71
31/03/23,0.0,0.14,0,0,0.39,0.00
01/04/23,0.0,0,0,0.28,0.36,0.00
02/04/23,0.0,0,0,0.28,0.33,0.00
03/04/23,0.0,0,0,0.28,0.33,0.00
04/04/23,0.0,0,0,0.2,0.33,0.00
05/04/23,0.0,0,0,0.12,0.3,0.00
06/04/23,0.0,0,0,0.08,0.3,0.00
07/04/23,0.0,0,0,0.04,0.3,0.00
08/04/23,6.5,0,0,0.04,0.33,0.00
09/04/23,0.0,0,0,0,0.33,7.71
10/04/23,0.0,0,0,0,0.3,0.00
11/04/23,0.0,0,0,0,0.3,0.00
12/04/23,0.0,0,0,0,0.3,0.00
13/04/23,0.0,0,0,0,0.26,0.00
14/04/23,0.0,0,0,0,0.23,0.00
15/04/23,0.0,0,0,0,0.23,0.00
16/04/23,0.0,0,0,0,0.2,0.00
17/04/23,0.0,0,0,0,0.2,0.00
18/04/23,0.0,0,0,0,0.2,0.00
19/04/23,0.0,0,0,0,0.23,0.00
20/04/23,0.0,0,0,0,0.26,0.00
21/04/23,0.0,0,0,0,0.3,0.93
22/04/23,0.0,0,0,0,0.26,0.88
23/04/23,3.6,0,0,0,0.3,0.88
24/04/23,0.0,0,0,0,0.23,0.96
25/04/23,0.3,0,0,0,0.2,0.97
26/04/23,12.9,0,0,0,0.2,18.78
27/04/23,1.1,0,0,0,0.23,9.84
28/04/23,12.1,0,0,0,0.2,0.00
29/04/23,0.4,0,0,0,0.2,4.27
30/04/23,0.0,0,0,0,3.66,4.20
01/05/23,4.9,0,0,0,3.82,13.24
02/05/23,6.9,0,0,0,0.36,12.38
03/05/23,0.0,0,0,0,0.26,3.50
04/05/23,0.0,0,0,0,0.26,0.00
05/05/23,0.0,0,0,0,0.26,0.00
06/05/23,0.0,0,0,0,0.26,0.00
07/05/23,0.0,0,0,0,0.26,0.00
08/05/23,8.0,0,0,0,0.23,0.00
09/05/23,44.9,0,0,0,4.36,0.00
10/05/23,12.6,0,0,0,12.5,38.75
11/05/23,0.1,0,0,0,5.64,21.00
12/05/23,6.5,0,0,0,0.3,12.19
13/05/23,6.8,0,0,0,6.4,15.79
14/05/23,4.0,0,0,0,2.85,0.00
15/05/23,2.7,0.19,0,0,0.4,24.71
16/05/23,0.0,0.73,0,0,0.36,6.92
17/05/23,0.0,1.88,0,0,0.33,0.00
18/05/23,0.0,1.28,0,0,0.3,0.00
19/05/23,0.0,0.73,0,0,0.26,0.00
20/05/23,0.0,0.73,0,0,0.23,1.70
21/05/23,0.0,0.4,0,0,0.2,0.00
22/05/23,2.9,0.19,0,0,0.2,0.00
23/05/23,24.2,0,0,0,0.2,5.46
24/05/23,6.7,0,0,0,0.2,5.51
25/05/23,0.0,0,0,0,0.2,5.44
26/05/23,8.9,0,0,0,0.26,0.00
27/05/23,7.4,0,0,0,0.3,0.00
28/05/23,16.1,0,0,0,3.78,5.54
29/05/23,0.4,0.23,0,0,3.98,5.51
30/05/23,0.4,0.23,0,0,0.3,23.26
31/05/23,0.1,0.23,0,0,0.26,5.42
01/06/23,0.0,0.45,0,0,0.23,0.00
02/06/23,0.0,0.7,0,0,0.2,0.05
03/06/23,0.0,0.38,0,0,0.2,8.95
04/06/23,0.0,0.33,0,0,0.2,0.00
05/06/23,0.0,0.3,0,0,0.2,0.00
06/06/23,7.3,0.3,0,0,0.17,0.00
07/06/23,4.3,0.3,0,0,0.17,0.00
08/06/23,0.8,0.28,0,0,0.2,17.81
09/06/23,10.8,0.49,0,0,0.2,0.00
10/06/23,0.0,7.48,0,0,0.2,0.00
11/06/23,0.0,2.9,0,0,0.2,5.81
